Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
Device Description:,,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger
Serial Number:,,R64785,R64785,R64785,R64785
Device ID:,,MultiChannel,MultiChannel,MultiChannel,MultiChannel
,,,,,
,,Channel 1,Channel 2,Channel 3,Channel 4
Date,Time,Voltage 1 (mV),Voltage 2 (mV),Voltage 3 (mV),Voltage 4 (mV)
12/16/22,4:15:00 PM,108.18138,35.93398,-35.46096,-14.70642
12/16/22,4:15:10 PM,108.18968,35.93432,-35.45892,-14.71274
12/16/22,4:15:20 PM,108.19812,35.93466,-35.45876,-14.7178
12/16/22,4:15:30 PM,108.19812,35.93458,-35.45814,-14.72366
12/16/22,4:15:40 PM,108.19506,35.93554,-35.4575,-14.7298
12/16/22,4:15:50 PM,108.20842,35.93604,-35.45702,-14.73502
12/16/22,4:16:00 PM,108.21874,35.93532,-35.45606,-14.74022
12/16/22,4:16:10 PM,108.2069,35.93556,-35.45558,-14.7448
12/16/22,4:16:20 PM,108.218,35.93672,-35.45536,-14.75042
12/16/22,4:16:30 PM,108.21808,35.9366,-35.45488,-14.75556
12/16/22,4:16:40 PM,108.2073,35.93632,-35.45448,-14.76162
12/16/22,4:16:50 PM,108.24076,35.93652,-35.45374,-14.7659
12/16/22,4:17:00 PM,108.20428,35.93714,-35.45206,-14.77116
12/16/22,4:17:10 PM,108.21,35.93708,-35.45198,-14.77702
12/16/22,4:17:20 PM,108.25256,35.93818,-35.45242,-14.78142
12/16/22,4:17:30 PM,108.25382,35.93802,-35.45132,-14.78748
12/16/22,4:17:40 PM,108.24872,35.93788,-35.45062,-14.7936
12/16/22,4:17:50 PM,108.22706,35.9372,-35.45034,-14.79742
12/16/22,4:18:00 PM,108.25406,35.93886,-35.44922,-14.80322
12/16/22,4:18:10 PM,108.22664,35.93914,-35.44912,-14.80836
12/16/22,4:18:20 PM,108.26352,35.93836,-35.4492,-14.81268
12/16/22,4:18:30 PM,108.26608,35.9397,-35.4481,-14.81852
12/16/22,4:18:40 PM,108.2574,35.93934,-35.44822,-14.82272
12/16/22,4:18:50 PM,108.23128,35.94014,-35.44806,-14.82754
12/16/22,4:19:00 PM,108.2719,35.93998,-35.44682,-14.83242
12/16/22,4:19:10 PM,108.21832,35.93978,-35.44634,-14.83778
12/16/22,4:19:20 PM,108.2432,35.94036,-35.44526,-14.8425
12/16/22,4:19:30 PM,108.22246,35.94008,-35.44564,-14.84808
12/16/22,4:19:40 PM,108.2566,35.9408,-35.44504,-14.852
12/16/22,4:19:50 PM,108.24252,35.94108,-35.44522,-14.85726
12/16/22,4:20:00 PM,108.2214,35.94084,-35.44476,-14.86306
12/16/22,4:20:10 PM,108.24732,35.94082,-35.44354,-14.86812
12/16/22,4:20:20 PM,108.25762,35.9414,-35.4436,-14.8719
12/16/22,4:20:30 PM,108.2528,35.94168,-35.4432,-14.87646
12/16/22,4:20:40 PM,108.289,35.94304,-35.44314,-14.88202
12/16/22,4:20:50 PM,108.28966,35.94258,-35.4426,-14.88642
12/16/22,4:21:00 PM,108.25042,35.94238,-35.44244,-14.89174
12/16/22,4:21:10 PM,108.27248,35.943,-35.44166,-14.89732
12/16/22,4:21:20 PM,108.24362,35.94272,-35.441,-14.90136
12/16/22,4:21:30 PM,108.24396,35.94248,-35.44102,-14.90718
