"date_time","durafet_temp","p_h","logger","tolerance"
2022-12-15 13:30:12,13.2487362626955,7.91993155787034,"arduino","ideal"
2022-12-15 13:35:12,12.5950531939344,7.92599106512697,"arduino","ideal"
2022-12-15 13:40:13,11.9966981395474,7.93293113128827,"arduino","ideal"
2022-12-15 13:45:13,11.5155248217517,7.93817544963229,"arduino","ideal"
2022-12-15 13:50:13,11.1422570734265,7.9419808871543,"arduino","ideal"
2022-12-15 13:55:14,10.8379791672859,7.94349318038802,"arduino","ideal"
2022-12-15 14:00:14,10.6086109728939,7.94495221854743,"arduino","ideal"
2022-12-15 14:05:14,10.410471295997,7.94662671830878,"arduino","ideal"
2022-12-15 14:10:15,10.2424944105994,7.94212529616015,"arduino","ideal"
2022-12-15 14:15:15,10.091525411885,7.93797833330122,"arduino","ideal"
2022-12-15 14:20:16,9.96016298555169,7.93540669437195,"arduino","ideal"
2022-12-15 14:25:16,9.83889136456168,7.92382485508618,"arduino","ideal"
2022-12-15 14:30:16,9.72749871411876,7.91854664780696,"arduino","ideal"
2022-12-15 14:35:17,9.62877583181441,7.91705649860575,"arduino","ideal"
2022-12-15 14:40:17,9.55734487977091,7.91493115129318,"arduino","ideal"
2022-12-15 14:45:18,9.4891779761187,7.91187998409678,"arduino","ideal"
2022-12-15 14:50:18,9.42423632099774,7.91164826949299,"arduino","ideal"
2022-12-15 14:55:19,9.37129104345741,7.90915386154969,"arduino","ideal"
2022-12-15 15:00:19,9.33315783265869,7.90775707959347,"arduino","ideal"
2022-12-15 15:05:19,9.2863449551648,7.90841086930561,"arduino","ideal"
2022-12-15 15:10:20,9.24840677857747,7.90897470691875,"arduino","ideal"
2022-12-15 15:15:20,9.20473980735787,7.90727651046362,"arduino","ideal"
2022-12-15 15:20:21,9.1727904805042,7.90617290083034,"arduino","ideal"
2022-12-15 15:25:21,9.14379911049058,7.90700286633084,"arduino","ideal"
2022-12-15 15:30:22,9.12064256273375,7.9068809866397,"arduino","ideal"
2022-12-15 15:35:22,9.09463016219468,7.90750234634084,"arduino","ideal"
2022-12-15 15:40:23,9.08019649823829,7.90693471558626,"arduino","ideal"
2022-12-15 15:45:23,9.06001052279393,7.90588970166969,"arduino","ideal"
2022-12-15 15:50:24,9.04560705043145,7.90425004984676,"arduino","ideal"
2022-12-15 15:55:24,9.02833944012689,7.90317510204603,"arduino","ideal"
2022-12-15 16:00:25,9.01971239758045,7.90254820513838,"arduino","ideal"
2022-12-15 16:05:25,9.00534399646229,7.90376570036292,"arduino","ideal"
2022-12-15 16:10:26,8.99672895035176,7.90313864867737,"arduino","ideal"
2022-12-15 16:15:26,8.98524920656482,7.90146883363076,"arduino","ideal"
2022-12-15 16:20:27,8.97951232498672,7.90152702267025,"arduino","ideal"
2022-12-15 16:25:27,8.9709107367916,7.90107834974314,"arduino","ideal"
2022-12-15 16:30:28,8.96517883218224,7.89899274758716,"arduino","ideal"
2022-12-15 16:35:28,8.95372098707379,7.8987515704663,"arduino","ideal"
2022-12-15 16:40:28,8.95372098707379,7.89767965906443,"arduino","ideal"
2022-12-15 16:45:29,8.94799504393855,7.89684438910009,"arduino","ideal"
2022-12-15 16:50:30,8.94513281664957,7.89687337721351,"arduino","ideal"
2022-12-15 16:55:30,8.93940984980715,7.89532339146272,"arduino","ideal"
2022-12-15 17:00:31,8.93654910992503,7.89428037331467,"arduino","ideal"
2022-12-15 17:05:31,8.93368886551683,7.89395198734821,"arduino","ideal"
