#,Date-Time (PDT),Ch: 1 - Temperature   (°C)
1,04/08/2023 12:47:00,20.225
2,04/08/2023 12:47:05,20.375
3,04/08/2023 12:47:10,20.514
4,04/08/2023 12:47:15,20.643
5,04/08/2023 12:47:20,20.772
6,04/08/2023 12:47:25,20.890
7,04/08/2023 12:47:30,21.018
8,04/08/2023 12:47:35,21.136
9,04/08/2023 12:47:40,21.233
10,04/08/2023 12:47:45,21.329
11,04/08/2023 12:47:50,21.447
12,04/08/2023 12:47:55,21.522
13,04/08/2023 12:48:00,21.640
14,04/08/2023 12:48:05,21.726
15,04/08/2023 12:48:10,21.812
16,04/08/2023 12:48:15,21.866
17,04/08/2023 12:48:20,21.962
18,04/08/2023 12:48:25,22.048
19,04/08/2023 12:48:30,22.123
20,04/08/2023 12:48:35,22.166
21,04/08/2023 12:48:40,22.230
22,04/08/2023 12:48:45,22.295
23,04/08/2023 12:48:50,22.391
24,04/08/2023 12:48:55,22.413
25,04/08/2023 12:49:00,22.466
26,04/08/2023 12:49:05,22.541
27,04/08/2023 12:49:10,22.584
28,04/08/2023 12:49:15,22.616
29,04/08/2023 12:49:20,22.681
30,04/08/2023 12:49:25,22.713
31,04/08/2023 12:49:30,22.767
32,04/08/2023 12:49:35,22.820
33,04/08/2023 12:49:40,22.852
34,04/08/2023 12:49:45,22.895
35,04/08/2023 12:49:50,22.938
36,04/08/2023 12:49:55,22.960
37,04/08/2023 12:50:00,23.003
38,04/08/2023 12:50:05,23.045
39,04/08/2023 12:50:10,23.078
40,04/08/2023 12:50:15,23.131
41,04/08/2023 12:50:20,23.163
42,04/08/2023 12:50:25,23.196
43,04/08/2023 12:50:30,23.217
44,04/08/2023 12:50:35,23.249
45,04/08/2023 12:50:40,23.271
46,04/08/2023 12:50:45,23.281
47,04/08/2023 12:50:50,23.335
48,04/08/2023 12:50:55,23.367
49,04/08/2023 12:51:00,23.389
50,04/08/2023 12:51:05,23.432
51,04/08/2023 12:51:10,23.432
52,04/08/2023 12:51:15,23.453
53,04/08/2023 12:51:20,23.464
54,04/08/2023 12:51:25,23.507
55,04/08/2023 12:51:30,23.550
56,04/08/2023 12:51:35,23.550
57,04/08/2023 12:51:40,23.571
58,04/08/2023 12:51:45,23.582
59,04/08/2023 12:51:50,23.614
60,04/08/2023 12:51:55,23.625
61,04/08/2023 12:52:00,23.646
62,04/08/2023 12:52:05,23.657
63,04/08/2023 12:52:10,23.689
64,04/08/2023 12:52:15,23.710
65,04/08/2023 12:52:20,23.700
66,04/08/2023 12:52:25,23.743
67,04/08/2023 12:52:30,23.743
68,04/08/2023 12:52:35,23.753
69,04/08/2023 12:52:40,23.796
70,04/08/2023 12:52:45,23.785
71,04/08/2023 12:52:50,23.807
72,04/08/2023 12:52:55,23.828
73,04/08/2023 12:53:00,23.818
74,04/08/2023 12:53:05,23.850
75,04/08/2023 12:53:10,23.861
76,04/08/2023 12:53:15,23.871
77,04/08/2023 12:53:20,23.903
78,04/08/2023 12:53:25,23.893
79,04/08/2023 12:53:30,23.903
80,04/08/2023 12:53:35,23.914
81,04/08/2023 12:53:40,23.936
82,04/08/2023 12:53:45,23.936
83,04/08/2023 12:53:50,23.979
84,04/08/2023 12:53:55,23.968
85,04/08/2023 12:54:00,23.989
86,04/08/2023 12:54:05,23.979
87,04/08/2023 12:54:10,23.989
88,04/08/2023 12:54:15,24.011
89,04/08/2023 12:54:20,24.011
90,04/08/2023 12:54:25,24.021
91,04/08/2023 12:54:30,24.021
92,04/08/2023 12:54:35,24.054
93,04/08/2023 12:54:40,24.054
94,04/08/2023 12:54:45,24.064
95,04/08/2023 12:54:50,24.075
96,04/08/2023 12:54:55,24.075
97,04/08/2023 12:55:00,24.118
98,04/08/2023 12:55:05,24.097
99,04/08/2023 12:55:10,24.097
100,04/08/2023 12:55:15,24.107
101,04/08/2023 12:55:20,24.118
102,04/08/2023 12:55:25,24.118
103,04/08/2023 12:55:30,24.150
104,04/08/2023 12:55:35,24.129
105,04/08/2023 12:55:40,24.139
106,04/08/2023 12:55:45,24.172
107,04/08/2023 12:55:50,24.161
108,04/08/2023 12:55:55,24.172
109,04/08/2023 12:56:00,24.182
110,04/08/2023 12:56:05,24.172
111,04/08/2023 12:56:10,24.172
112,04/08/2023 12:56:15,24.193
113,04/08/2023 12:56:20,24.214
114,04/08/2023 12:56:25,24.204
115,04/08/2023 12:56:30,24.214
116,04/08/2023 12:56:35,24.214
117,04/08/2023 12:56:40,24.204
118,04/08/2023 12:56:45,24.236
119,04/08/2023 12:56:50,24.236
120,04/08/2023 12:56:55,24.257
121,04/08/2023 12:57:00,24.247
122,04/08/2023 12:57:05,24.247
123,04/08/2023 12:57:10,24.257
124,04/08/2023 12:57:15,24.268
125,04/08/2023 12:57:20,24.268
126,04/08/2023 12:57:25,24.268
127,04/08/2023 12:57:30,24.279
128,04/08/2023 12:57:35,24.290
129,04/08/2023 12:57:40,24.290
130,04/08/2023 12:57:45,24.279
131,04/08/2023 12:57:50,24.311
132,04/08/2023 12:57:55,24.290
133,04/08/2023 12:58:00,24.300
134,04/08/2023 12:58:05,24.300
135,04/08/2023 12:58:10,24.322
136,04/08/2023 12:58:15,24.300
137,04/08/2023 12:58:20,24.322
138,04/08/2023 12:58:25,24.332
139,04/08/2023 12:58:30,24.322
140,04/08/2023 12:58:35,24.322
141,04/08/2023 12:58:40,24.343
142,04/08/2023 12:58:45,24.343
143,04/08/2023 12:58:50,24.354
144,04/08/2023 12:58:55,24.322
145,04/08/2023 12:59:00,24.322
