#,Date-Time (PDT),Ch: 1 - Temperature   (°C)
1,04/12/2023 09:22:10,18.830
2,04/12/2023 09:22:15,18.906
3,04/12/2023 09:22:20,18.948
4,04/12/2023 09:22:25,18.981
5,04/12/2023 09:22:30,18.948
6,04/12/2023 09:22:35,18.906
7,04/12/2023 09:22:40,18.873
8,04/12/2023 09:22:45,18.820
9,04/12/2023 09:22:50,18.777
10,04/12/2023 09:22:55,18.745
11,04/12/2023 09:23:00,18.713
12,04/12/2023 09:23:05,18.670
13,04/12/2023 09:23:10,18.670
14,04/12/2023 09:23:15,18.648
15,04/12/2023 09:23:20,18.573
16,04/12/2023 09:23:25,18.562
17,04/12/2023 09:23:30,18.552
18,04/12/2023 09:23:35,18.541
19,04/12/2023 09:23:40,18.519
20,04/12/2023 09:23:45,18.509
21,04/12/2023 09:23:50,18.487
22,04/12/2023 09:23:55,18.477
23,04/12/2023 09:24:00,18.466
24,04/12/2023 09:24:05,18.477
25,04/12/2023 09:24:10,18.444
26,04/12/2023 09:24:15,18.434
27,04/12/2023 09:24:20,18.434
28,04/12/2023 09:24:25,18.423
29,04/12/2023 09:24:30,18.412
30,04/12/2023 09:24:35,18.401
31,04/12/2023 09:24:40,18.391
32,04/12/2023 09:24:45,18.380
33,04/12/2023 09:24:50,18.380
34,04/12/2023 09:24:55,18.369
35,04/12/2023 09:25:00,18.359
36,04/12/2023 09:25:05,18.369
37,04/12/2023 09:25:10,18.369
38,04/12/2023 09:25:15,18.348
39,04/12/2023 09:25:20,18.348
40,04/12/2023 09:25:25,18.337
41,04/12/2023 09:25:30,18.337
42,04/12/2023 09:25:35,18.337
43,04/12/2023 09:25:40,18.337
44,04/12/2023 09:25:45,18.326
45,04/12/2023 09:25:50,18.294
46,04/12/2023 09:25:55,18.305
47,04/12/2023 09:26:00,18.316
48,04/12/2023 09:26:05,18.305
49,04/12/2023 09:26:10,18.305
50,04/12/2023 09:26:15,18.284
51,04/12/2023 09:26:20,18.284
52,04/12/2023 09:26:25,18.294
53,04/12/2023 09:26:30,18.294
54,04/12/2023 09:26:35,18.273
55,04/12/2023 09:26:40,18.284
56,04/12/2023 09:26:45,18.273
57,04/12/2023 09:26:50,18.294
58,04/12/2023 09:26:55,18.251
59,04/12/2023 09:27:00,18.262
60,04/12/2023 09:27:05,18.241
61,04/12/2023 09:27:10,18.251
62,04/12/2023 09:27:15,18.251
63,04/12/2023 09:27:20,18.241
64,04/12/2023 09:27:25,18.251
65,04/12/2023 09:27:30,18.251
66,04/12/2023 09:27:35,18.230
67,04/12/2023 09:27:40,18.241
68,04/12/2023 09:27:45,18.219
69,04/12/2023 09:27:50,18.230
70,04/12/2023 09:27:55,18.230
71,04/12/2023 09:28:00,18.219
72,04/12/2023 09:28:05,18.230
73,04/12/2023 09:28:10,18.219
74,04/12/2023 09:28:15,18.208
75,04/12/2023 09:28:20,18.208
76,04/12/2023 09:28:25,18.208
77,04/12/2023 09:28:30,18.230
78,04/12/2023 09:28:35,18.230
79,04/12/2023 09:28:40,18.219
80,04/12/2023 09:28:45,18.219
81,04/12/2023 09:28:50,18.230
82,04/12/2023 09:28:55,18.208
83,04/12/2023 09:29:00,18.230
84,04/12/2023 09:29:05,18.241
85,04/12/2023 09:29:10,18.219
86,04/12/2023 09:29:15,18.208
87,04/12/2023 09:29:20,18.230
88,04/12/2023 09:29:25,18.230
89,04/12/2023 09:29:30,18.219
90,04/12/2023 09:29:35,18.219
91,04/12/2023 09:29:40,18.251
92,04/12/2023 09:29:45,18.230
93,04/12/2023 09:29:50,18.230
94,04/12/2023 09:29:55,18.241
95,04/12/2023 09:30:00,18.230
96,04/12/2023 09:30:05,18.230
97,04/12/2023 09:30:10,18.251
98,04/12/2023 09:30:15,18.241
99,04/12/2023 09:30:20,18.230
100,04/12/2023 09:30:25,18.251
101,04/12/2023 09:30:30,18.230
102,04/12/2023 09:30:35,18.241
103,04/12/2023 09:30:40,18.241
104,04/12/2023 09:30:45,18.219
105,04/12/2023 09:30:50,18.251
106,04/12/2023 09:30:55,18.230
107,04/12/2023 09:31:00,18.219
108,04/12/2023 09:31:05,18.251
109,04/12/2023 09:31:10,18.230
110,04/12/2023 09:31:15,18.230
111,04/12/2023 09:31:20,18.208
112,04/12/2023 09:31:25,18.251
113,04/12/2023 09:31:30,18.241
114,04/12/2023 09:31:35,18.230
115,04/12/2023 09:31:40,18.230
116,04/12/2023 09:31:45,18.230
117,04/12/2023 09:31:50,18.230
118,04/12/2023 09:31:55,18.251
119,04/12/2023 09:32:00,18.230
120,04/12/2023 09:32:05,18.230
121,04/12/2023 09:32:10,18.230
122,04/12/2023 09:32:15,18.241
123,04/12/2023 09:32:20,18.230
124,04/12/2023 09:32:25,18.230
125,04/12/2023 09:32:30,18.241
126,04/12/2023 09:32:35,18.251
127,04/12/2023 09:32:40,18.230
128,04/12/2023 09:32:45,18.251
129,04/12/2023 09:32:50,18.241
130,04/12/2023 09:32:55,18.230
131,04/12/2023 09:33:00,18.251
132,04/12/2023 09:33:05,18.251
133,04/12/2023 09:33:10,18.262
134,04/12/2023 09:33:15,18.262
135,04/12/2023 09:33:20,18.251
136,04/12/2023 09:33:25,18.251
137,04/12/2023 09:33:30,18.241
138,04/12/2023 09:33:35,18.251
139,04/12/2023 09:33:40,18.241
140,04/12/2023 09:33:45,18.241
141,04/12/2023 09:33:50,18.251
142,04/12/2023 09:33:55,18.251
143,04/12/2023 09:34:00,18.251
144,04/12/2023 09:34:05,18.251
145,04/12/2023 09:34:10,18.251
146,04/12/2023 09:34:15,18.251
147,04/12/2023 09:34:20,18.262
148,04/12/2023 09:34:25,18.273
149,04/12/2023 09:34:30,18.251
150,04/12/2023 09:34:35,18.251
151,04/12/2023 09:34:40,18.241
152,04/12/2023 09:34:45,18.273
153,04/12/2023 09:34:50,18.262
154,04/12/2023 09:34:55,18.273
155,04/12/2023 09:35:00,18.273
156,04/12/2023 09:35:05,18.251
157,04/12/2023 09:35:10,18.262
158,04/12/2023 09:35:15,18.251
159,04/12/2023 09:35:20,18.284
160,04/12/2023 09:35:25,18.273
161,04/12/2023 09:35:30,18.262
162,04/12/2023 09:35:35,18.262
163,04/12/2023 09:35:40,18.251
164,04/12/2023 09:35:45,18.251
165,04/12/2023 09:35:50,18.273
166,04/12/2023 09:35:55,18.273
167,04/12/2023 09:36:00,18.284
168,04/12/2023 09:36:05,18.273
169,04/12/2023 09:36:10,18.262
170,04/12/2023 09:36:15,18.284
171,04/12/2023 09:36:20,18.284
172,04/12/2023 09:36:25,18.294
173,04/12/2023 09:36:30,18.284
174,04/12/2023 09:36:35,18.284
175,04/12/2023 09:36:40,18.284
