#,Date-Time (PDT),Ch: 1 - Temperature   (°C)
1,04/07/2023 10:30:00,16.021
2,04/07/2023 10:30:05,16.021
3,04/07/2023 10:30:10,16.010
4,04/07/2023 10:30:15,16.010
5,04/07/2023 10:30:20,16.010
6,04/07/2023 10:30:25,15.999
7,04/07/2023 10:30:30,15.978
8,04/07/2023 10:30:35,15.999
9,04/07/2023 10:30:40,15.988
10,04/07/2023 10:30:45,15.978
11,04/07/2023 10:30:50,15.956
12,04/07/2023 10:30:55,15.967
13,04/07/2023 10:31:00,15.945
14,04/07/2023 10:31:05,15.945
15,04/07/2023 10:31:10,15.935
16,04/07/2023 10:31:15,15.913
17,04/07/2023 10:31:20,15.913
18,04/07/2023 10:31:25,15.913
19,04/07/2023 10:31:30,15.903
20,04/07/2023 10:31:35,15.892
21,04/07/2023 10:31:40,15.870
22,04/07/2023 10:31:45,15.860
23,04/07/2023 10:31:50,15.870
24,04/07/2023 10:31:55,15.827
25,04/07/2023 10:32:00,15.849
26,04/07/2023 10:32:05,15.817
27,04/07/2023 10:32:10,15.817
28,04/07/2023 10:32:15,15.806
29,04/07/2023 10:32:20,15.806
30,04/07/2023 10:32:25,15.817
31,04/07/2023 10:32:30,15.752
32,04/07/2023 10:32:35,15.774
33,04/07/2023 10:32:40,15.763
34,04/07/2023 10:32:45,15.763
35,04/07/2023 10:32:50,15.742
36,04/07/2023 10:32:55,15.731
37,04/07/2023 10:33:00,15.742
38,04/07/2023 10:33:05,15.720
39,04/07/2023 10:33:10,15.731
40,04/07/2023 10:33:15,15.709
41,04/07/2023 10:33:20,15.699
42,04/07/2023 10:33:25,15.709
43,04/07/2023 10:33:30,15.677
44,04/07/2023 10:33:35,15.688
45,04/07/2023 10:33:40,15.677
46,04/07/2023 10:33:45,15.645
47,04/07/2023 10:33:50,15.656
48,04/07/2023 10:33:55,15.645
49,04/07/2023 10:34:00,15.634
50,04/07/2023 10:34:05,15.624
51,04/07/2023 10:34:10,15.624
52,04/07/2023 10:34:15,15.602
53,04/07/2023 10:34:20,15.592
54,04/07/2023 10:34:25,15.581
55,04/07/2023 10:34:30,15.592
56,04/07/2023 10:34:35,15.559
57,04/07/2023 10:34:40,15.538
58,04/07/2023 10:34:45,15.538
59,04/07/2023 10:34:50,15.516
60,04/07/2023 10:34:55,15.527
61,04/07/2023 10:35:00,15.484
62,04/07/2023 10:35:05,15.495
63,04/07/2023 10:35:10,15.484
64,04/07/2023 10:35:15,15.441
65,04/07/2023 10:35:20,15.420
66,04/07/2023 10:35:25,15.431
67,04/07/2023 10:35:30,15.420
68,04/07/2023 10:35:35,15.388
69,04/07/2023 10:35:40,15.377
70,04/07/2023 10:35:45,15.356
71,04/07/2023 10:35:50,15.345
72,04/07/2023 10:35:55,15.323
73,04/07/2023 10:36:00,15.291
74,04/07/2023 10:36:05,15.280
75,04/07/2023 10:36:10,15.259
76,04/07/2023 10:36:15,15.205
77,04/07/2023 10:36:20,15.195
78,04/07/2023 10:36:25,15.152
79,04/07/2023 10:36:30,15.120
80,04/07/2023 10:36:35,15.077
81,04/07/2023 10:36:40,15.034
82,04/07/2023 10:36:45,14.991
83,04/07/2023 10:36:50,14.937
84,04/07/2023 10:36:55,14.894
85,04/07/2023 10:37:00,14.851
86,04/07/2023 10:37:05,14.787
87,04/07/2023 10:37:10,14.734
88,04/07/2023 10:37:15,14.680
89,04/07/2023 10:37:20,14.648
90,04/07/2023 10:37:25,14.583
91,04/07/2023 10:37:30,14.530
92,04/07/2023 10:37:35,14.455
93,04/07/2023 10:37:40,14.412
94,04/07/2023 10:37:45,14.358
95,04/07/2023 10:37:50,14.294
96,04/07/2023 10:37:55,14.251
97,04/07/2023 10:38:00,14.165
98,04/07/2023 10:38:05,14.101
99,04/07/2023 10:38:10,14.015
100,04/07/2023 10:38:15,13.951
101,04/07/2023 10:38:20,13.865
102,04/07/2023 10:38:25,13.811
103,04/07/2023 10:38:30,13.758
104,04/07/2023 10:38:35,13.661
105,04/07/2023 10:38:40,13.597
106,04/07/2023 10:38:45,13.543
107,04/07/2023 10:38:50,13.479
108,04/07/2023 10:38:55,13.393
109,04/07/2023 10:39:00,13.350
110,04/07/2023 10:39:05,13.296
111,04/07/2023 10:39:10,13.243
112,04/07/2023 10:39:15,13.178
113,04/07/2023 10:39:20,13.157
114,04/07/2023 10:39:25,13.071
115,04/07/2023 10:39:30,13.017
116,04/07/2023 10:39:35,12.964
117,04/07/2023 10:39:40,12.921
118,04/07/2023 10:39:45,12.889
119,04/07/2023 10:39:50,12.835
120,04/07/2023 10:39:55,12.792
121,04/07/2023 10:40:00,12.760
122,04/07/2023 10:40:05,12.717
123,04/07/2023 10:40:10,12.664
124,04/07/2023 10:40:15,12.642
125,04/07/2023 10:40:20,12.610
126,04/07/2023 10:40:25,12.578
127,04/07/2023 10:40:30,12.556
128,04/07/2023 10:40:35,12.524
129,04/07/2023 10:40:40,12.492
130,04/07/2023 10:40:45,12.428
131,04/07/2023 10:40:50,12.417
132,04/07/2023 10:40:55,12.395
133,04/07/2023 10:41:00,12.363
134,04/07/2023 10:41:05,12.342
135,04/07/2023 10:41:10,12.310
136,04/07/2023 10:41:15,12.310
137,04/07/2023 10:41:20,12.267
138,04/07/2023 10:41:25,12.245
139,04/07/2023 10:41:30,12.213
140,04/07/2023 10:41:35,12.202
141,04/07/2023 10:41:40,12.192
142,04/07/2023 10:41:45,12.138
143,04/07/2023 10:41:50,12.149
144,04/07/2023 10:41:55,12.117
145,04/07/2023 10:42:00,12.095
146,04/07/2023 10:42:05,12.063
147,04/07/2023 10:42:10,12.052
148,04/07/2023 10:42:15,12.042
149,04/07/2023 10:42:20,12.020
150,04/07/2023 10:42:25,11.988
151,04/07/2023 10:42:30,12.009
152,04/07/2023 10:42:35,11.977
153,04/07/2023 10:42:40,11.966
154,04/07/2023 10:42:45,11.945
155,04/07/2023 10:42:50,11.902
156,04/07/2023 10:42:55,11.913
157,04/07/2023 10:43:00,11.881
158,04/07/2023 10:43:05,11.881
159,04/07/2023 10:43:10,11.859
160,04/07/2023 10:43:15,11.838
161,04/07/2023 10:43:20,11.848
162,04/07/2023 10:43:25,11.816
163,04/07/2023 10:43:30,11.816
164,04/07/2023 10:43:35,11.784
165,04/07/2023 10:43:40,11.795
166,04/07/2023 10:43:45,11.752
167,04/07/2023 10:43:50,11.752
168,04/07/2023 10:43:55,11.741
169,04/07/2023 10:44:00,11.730
170,04/07/2023 10:44:05,11.709
171,04/07/2023 10:44:10,11.688
172,04/07/2023 10:44:15,11.688
173,04/07/2023 10:44:20,11.677
174,04/07/2023 10:44:25,11.655
175,04/07/2023 10:44:30,11.645
176,04/07/2023 10:44:35,11.623
177,04/07/2023 10:44:40,11.602
178,04/07/2023 10:44:45,11.602
179,04/07/2023 10:44:50,11.591
180,04/07/2023 10:44:55,11.580
181,04/07/2023 10:45:00,11.548
182,04/07/2023 10:45:05,11.548
183,04/07/2023 10:45:10,11.548
184,04/07/2023 10:45:15,11.548
185,04/07/2023 10:45:20,11.516
186,04/07/2023 10:45:25,11.505
187,04/07/2023 10:45:30,11.495
188,04/07/2023 10:45:35,11.484
189,04/07/2023 10:45:40,11.462
190,04/07/2023 10:45:45,11.452
191,04/07/2023 10:45:50,11.441
192,04/07/2023 10:45:55,11.419
193,04/07/2023 10:46:00,11.419
194,04/07/2023 10:46:05,11.398
195,04/07/2023 10:46:10,11.409
196,04/07/2023 10:46:15,11.387
197,04/07/2023 10:46:20,11.377
198,04/07/2023 10:46:25,11.377
199,04/07/2023 10:46:30,11.355
200,04/07/2023 10:46:35,11.355
201,04/07/2023 10:46:40,11.334
202,04/07/2023 10:46:45,11.344
203,04/07/2023 10:46:50,11.312
204,04/07/2023 10:46:55,11.312
205,04/07/2023 10:47:00,11.312
206,04/07/2023 10:47:05,11.312
207,04/07/2023 10:47:10,11.301
208,04/07/2023 10:47:15,11.269
209,04/07/2023 10:47:20,11.291
210,04/07/2023 10:47:25,11.269
211,04/07/2023 10:47:30,11.248
212,04/07/2023 10:47:35,11.248
213,04/07/2023 10:47:40,11.259
214,04/07/2023 10:47:45,11.259
215,04/07/2023 10:47:50,11.237
216,04/07/2023 10:47:55,11.237
217,04/07/2023 10:48:00,11.226
218,04/07/2023 10:48:05,11.226
219,04/07/2023 10:48:10,11.216
220,04/07/2023 10:48:15,11.216
221,04/07/2023 10:48:20,11.205
222,04/07/2023 10:48:25,11.194
223,04/07/2023 10:48:30,11.184
224,04/07/2023 10:48:35,11.216
225,04/07/2023 10:48:40,11.162
226,04/07/2023 10:48:45,11.184
227,04/07/2023 10:48:50,11.173
228,04/07/2023 10:48:55,11.151
229,04/07/2023 10:49:00,11.162
230,04/07/2023 10:49:05,11.162
231,04/07/2023 10:49:10,11.151
232,04/07/2023 10:49:15,11.151
233,04/07/2023 10:49:20,11.151
234,04/07/2023 10:49:25,11.141
235,04/07/2023 10:49:30,11.119
236,04/07/2023 10:49:35,11.130
237,04/07/2023 10:49:40,11.151
238,04/07/2023 10:49:45,11.130
239,04/07/2023 10:49:50,11.119
240,04/07/2023 10:49:55,11.119
241,04/07/2023 10:50:00,11.119
242,04/07/2023 10:50:05,11.108
243,04/07/2023 10:50:10,11.141
244,04/07/2023 10:50:15,11.108
245,04/07/2023 10:50:20,11.119
246,04/07/2023 10:50:25,11.098
247,04/07/2023 10:50:30,11.098
248,04/07/2023 10:50:35,11.087
249,04/07/2023 10:50:40,11.098
250,04/07/2023 10:50:45,11.098
251,04/07/2023 10:50:50,11.087
252,04/07/2023 10:50:55,11.076
253,04/07/2023 10:51:00,11.066
254,04/07/2023 10:51:05,11.055
255,04/07/2023 10:51:10,11.066
256,04/07/2023 10:51:15,11.076
257,04/07/2023 10:51:20,11.066
258,04/07/2023 10:51:25,11.076
259,04/07/2023 10:51:30,11.055
260,04/07/2023 10:51:35,11.055
261,04/07/2023 10:51:40,11.044
262,04/07/2023 10:51:45,11.033
263,04/07/2023 10:51:50,11.044
264,04/07/2023 10:51:55,11.055
265,04/07/2023 10:52:00,11.055
266,04/07/2023 10:52:05,11.033
267,04/07/2023 10:52:10,11.033
268,04/07/2023 10:52:15,11.023
269,04/07/2023 10:52:20,11.033
270,04/07/2023 10:52:25,11.044
271,04/07/2023 10:52:30,11.033
272,04/07/2023 10:52:35,11.066
273,04/07/2023 10:52:40,11.012
274,04/07/2023 10:52:45,11.023
275,04/07/2023 10:52:50,11.044
276,04/07/2023 10:52:55,11.044
277,04/07/2023 10:53:00,11.044
278,04/07/2023 10:53:05,11.055
279,04/07/2023 10:53:10,11.012
280,04/07/2023 10:53:15,11.055
281,04/07/2023 10:53:20,11.023
282,04/07/2023 10:53:25,11.044
283,04/07/2023 10:53:30,11.044
284,04/07/2023 10:53:35,11.033
285,04/07/2023 10:53:40,11.023
286,04/07/2023 10:53:45,11.033
287,04/07/2023 10:53:50,11.044
288,04/07/2023 10:53:55,11.033
289,04/07/2023 10:54:00,11.033
290,04/07/2023 10:54:05,11.055
291,04/07/2023 10:54:10,11.044
292,04/07/2023 10:54:15,11.044
293,04/07/2023 10:54:20,11.044
294,04/07/2023 10:54:25,11.012
295,04/07/2023 10:54:30,11.055
296,04/07/2023 10:54:35,11.055
297,04/07/2023 10:54:40,11.044
298,04/07/2023 10:54:45,11.055
299,04/07/2023 10:54:50,11.055
300,04/07/2023 10:54:55,11.066
301,04/07/2023 10:55:00,11.055
302,04/07/2023 10:55:05,11.044
303,04/07/2023 10:55:10,11.055
304,04/07/2023 10:55:15,11.055
305,04/07/2023 10:55:20,11.055
306,04/07/2023 10:55:25,11.055
307,04/07/2023 10:55:30,11.055
308,04/07/2023 10:55:35,11.066
309,04/07/2023 10:55:40,11.044
310,04/07/2023 10:55:45,11.055
311,04/07/2023 10:55:50,11.066
312,04/07/2023 10:55:55,11.055
313,04/07/2023 10:56:00,11.076
