Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
Device Description:,,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger,4-Channel Voltage Data Logger
Serial Number:,,R64785,R64785,R64785,R64785
Device ID:,,MultiChannel,MultiChannel,MultiChannel,MultiChannel
,,,,,
,,Channel 1,Channel 2,Channel 3,Channel 4
Date,Time,Voltage 1 (mV),Voltage 2 (mV),Voltage 3 (mV),Voltage 4 (mV)
4/11/23,4:00:00 PM,106.78846,35.85382,-35.57894,-20.7296
4/11/23,4:00:15 PM,106.86724,35.85322,-35.57806,-20.73458
4/11/23,4:00:30 PM,106.97776,35.8539,-35.57678,-20.73948
4/11/23,4:00:45 PM,107.02978,35.8531,-35.57636,-20.7447
4/11/23,4:01:00 PM,107.05444,35.85356,-35.57508,-20.74704
4/11/23,4:01:15 PM,107.08826,35.85424,-35.57532,-20.74978
4/11/23,4:01:30 PM,107.15178,35.8539,-35.57518,-20.75252
4/11/23,4:01:45 PM,107.12304,35.85396,-35.57482,-20.75396
4/11/23,4:02:00 PM,107.13728,35.8544,-35.57482,-20.75606
4/11/23,4:02:15 PM,107.15278,35.8534,-35.57352,-20.75806
4/11/23,4:02:30 PM,107.13992,35.85374,-35.57294,-20.75958
4/11/23,4:02:45 PM,107.13592,35.8541,-35.573,-20.76154
4/11/23,4:03:00 PM,107.1608,35.85472,-35.57278,-20.76312
4/11/23,4:03:15 PM,107.13206,35.85416,-35.57228,-20.76384
4/11/23,4:03:30 PM,107.1561,35.85448,-35.57184,-20.76372
4/11/23,4:03:45 PM,107.1391,35.85338,-35.57082,-20.7636
4/11/23,4:04:00 PM,107.10754,35.85416,-35.57086,-20.76296
4/11/23,4:04:15 PM,107.1045,35.85456,-35.57094,-20.76284
4/11/23,4:04:30 PM,107.10932,35.85478,-35.57032,-20.76196
4/11/23,4:04:45 PM,107.1265,35.85386,-35.57028,-20.761
4/11/23,4:05:00 PM,107.08288,35.8546,-35.56982,-20.7622
4/11/23,4:05:15 PM,107.05514,35.85396,-35.56928,-20.7615
4/11/23,4:05:30 PM,107.04044,35.854,-35.56958,-20.76172
4/11/23,4:05:45 PM,107.05822,35.85396,-35.57,-20.76142
4/11/23,4:06:00 PM,107.02228,35.85446,-35.56892,-20.76338
4/11/23,4:06:15 PM,106.98188,35.85398,-35.5697,-20.76462
4/11/23,4:06:30 PM,106.99674,35.85506,-35.56856,-20.76572
4/11/23,4:06:45 PM,106.96078,35.85418,-35.56844,-20.76762
4/11/23,4:07:00 PM,106.96184,35.85392,-35.5678,-20.76762
4/11/23,4:07:15 PM,106.97798,35.85436,-35.5679,-20.76746
4/11/23,4:07:30 PM,106.99408,35.85408,-35.56818,-20.76528
4/11/23,4:07:45 PM,106.97352,35.85484,-35.56878,-20.76378
4/11/23,4:08:00 PM,106.96862,35.85418,-35.56756,-20.76178
4/11/23,4:08:15 PM,106.93842,35.85336,-35.56742,-20.7606
4/11/23,4:08:30 PM,106.94176,35.85374,-35.56706,-20.76062
4/11/23,4:08:45 PM,106.93744,35.8544,-35.56712,-20.76128
4/11/23,4:09:00 PM,106.92452,35.85478,-35.56648,-20.76126
4/11/23,4:09:15 PM,106.9096,35.8538,-35.56728,-20.7614
4/11/23,4:09:30 PM,106.90194,35.85434,-35.56686,-20.76256
4/11/23,4:09:45 PM,106.89418,35.8547,-35.56784,-20.76362
