"date_time","durafet_temp","p_h","logger","tolerance"
2022-12-15 14:30:16,7.98976748375764,7.97660681461925,"arduino","-5"
2022-12-15 14:35:17,7.88160298351478,7.97522646154401,"arduino","-5"
2022-12-15 14:40:17,7.8033405478027,7.9731740100917,"arduino","-5"
2022-12-15 14:45:18,7.72865432618374,7.9701859375536,"arduino","-5"
2022-12-15 14:50:18,7.65750180807303,7.97003106244,"arduino","-5"
2022-12-15 14:55:19,7.59949297211021,7.96758477111761,"arduino","-5"
2022-12-15 15:00:19,7.55771279316464,7.96622512976174,"arduino","-5"
2022-12-15 15:05:19,7.50642284517217,7.96693950030822,"arduino","-5"
2022-12-15 15:10:20,7.46485635303874,7.96755268155038,"arduino","-5"
2022-12-15 15:15:20,7.41701317819579,7.9658963601188,"arduino","-5"
2022-12-15 15:20:21,7.38200829491484,7.96482425234899,"arduino","-5"
2022-12-15 15:25:21,7.35024426031938,7.965694499388,"arduino","-5"
2022-12-15 15:30:22,7.32487307628379,7.96559978768797,"arduino","-5"
2022-12-15 15:35:22,7.29637291260592,7.96625653164924,"arduino","-5"
2022-12-15 15:40:23,7.28055884790202,7.96570268734071,"arduino","-5"
2022-12-15 15:45:23,7.25844233453765,7.96467533380707,"arduino","-5"
2022-12-15 15:50:24,7.24266134887875,7.96304252780629,"arduino","-5"
2022-12-15 15:55:24,7.22374230604507,7.96198150012244,"arduino","-5"
2022-12-15 16:00:25,7.21429019399335,7.96136097522586,"arduino","-5"
2022-12-15 16:05:25,7.19854763370785,7.96260365142958,"arduino","-5"
2022-12-15 16:10:26,7.18910866540218,7.96198295473667,"arduino","-5"
2022-12-15 16:15:26,7.17653102665575,7.9603162200353,"arduino","-5"
2022-12-15 16:20:27,7.17024548358444,7.9603817051397,"arduino","-5"
2022-12-15 16:25:27,7.1608212602767,7.9599405119401,"arduino","-5"
2022-12-15 16:30:28,7.15454117015941,7.95784835220625,"arduino","-5"
2022-12-15 16:35:28,7.14198752442816,7.95761943005166,"arduino","-5"
2022-12-15 16:40:28,7.14198752442816,7.95654059009727,"arduino","-5"
2022-12-15 16:45:29,7.13571396592597,7.95570682046744,"arduino","-5"
2022-12-15 16:50:30,7.13257800213452,7.9557394449122,"arduino","-5"
2022-12-15 16:55:30,7.12630770457059,7.95418632856957,"arduino","-5"
2022-12-15 17:00:31,7.12317337043799,7.95314000777608,"arduino","-5"
2022-12-15 17:05:31,7.12003957916525,7.9528129408981,"arduino","-5"
2022-12-15 17:10:32,7.12003957916525,7.95227347867894,"arduino","-5"
2022-12-15 17:15:32,7.11377362447995,7.95143946924358,"arduino","-5"
2022-12-15 17:20:32,7.11377362447995,7.95107981972351,"arduino","-5"
2022-12-15 17:25:33,7.10750983907763,7.95006591364722,"arduino","-5"
2022-12-15 17:30:33,7.1106414607082,7.94931408777763,"arduino","-5"
2022-12-15 17:35:34,7.10437875940888,7.94955893517194,"arduino","-5"
2022-12-15 17:40:34,7.10750983907763,7.94916676975152,"arduino","-5"
2022-12-15 17:45:35,7.10124822152257,7.94923177254126,"arduino","-5"
2022-12-15 17:50:35,7.10437875940888,7.94812028886605,"arduino","-5"
2022-12-15 17:55:36,7.10124822152257,7.94761327736798,"arduino","-5"
2022-12-15 18:00:36,7.10124822152257,7.94689394617986,"arduino","-5"
2022-12-15 18:05:37,7.09498877038028,7.94677904035245,"arduino","-5"
2022-12-15 18:10:37,7.09811822523941,7.946027240091,"arduino","-5"
2022-12-15 18:15:38,7.09498877038028,7.94552018265646,"arduino","-5"
2022-12-15 18:20:38,7.09811822523941,7.94476839645234,"arduino","-5"
2022-12-15 18:25:39,7.09185985676608,7.94411391417842,"arduino","-5"
2022-12-15 18:30:39,7.09498877038028,7.94372181451934,"arduino","-5"
2022-12-15 18:35:40,7.09185985676608,7.94357439771363,"arduino","-5"
2022-12-15 18:40:40,7.09498877038028,7.94300246726449,"arduino","-5"
2022-12-15 18:45:41,7.08560365255673,7.94381906592023,"arduino","-5"
2022-12-15 18:50:41,7.08873148421795,7.94396649449754,"arduino","-5"
2022-12-15 18:55:41,7.08560365255673,7.94525780861195,"arduino","-5"
2022-12-15 19:00:42,7.08873148421795,7.94630442527691,"arduino","-5"
2022-12-15 19:05:42,7.08560365255673,7.94849497966831,"arduino","-5"
2022-12-15 19:10:43,7.08873148421795,7.94882219688547,"arduino","-5"
2022-12-15 19:15:43,7.08560365255673,7.95011356519649,"arduino","-5"
2022-12-15 19:20:44,7.08873148421795,7.95151980932321,"arduino","-5"
2022-12-15 19:25:44,7.08873148421795,7.95331821761504,"arduino","-5"
2022-12-15 19:30:45,7.08873148421795,7.95565614839441,"arduino","-5"
2022-12-15 19:35:45,7.08873148421795,7.95835376083216,"arduino","-5"
2022-12-15 19:40:46,7.09185985676608,7.9601195693007,"arduino","-5"
2022-12-15 19:45:46,7.08873148421795,7.96177073658663,"arduino","-5"
2022-12-15 19:50:47,7.08873148421795,7.9651877123411,"arduino","-5"
2022-12-15 19:55:47,7.08873148421795,7.96770548394966,"arduino","-5"
2022-12-15 20:00:48,7.09185985676608,7.97126957623981,"arduino","-5"
2022-12-15 20:05:48,7.08873148421795,7.97364023131269,"arduino","-5"
2022-12-15 20:10:49,7.09185985676608,7.97684457970936,"arduino","-5"
2022-12-15 20:15:49,7.08873148421795,7.9786757745298,"arduino","-5"
2022-12-15 20:20:49,7.08873148421795,7.98029434199245,"arduino","-5"
2022-12-15 20:25:50,7.08873148421795,7.98191290945509,"arduino","-5"
2022-12-15 20:30:50,7.09185985676608,7.9847574878597,"arduino","-5"
2022-12-15 20:35:51,7.08873148421795,7.9860492485263,"arduino","-5"
2022-12-15 20:40:51,7.09498877038028,7.98922052838849,"arduino","-5"
2022-12-15 20:45:52,7.09185985676608,7.99159136308045,"arduino","-5"
2022-12-15 20:50:52,7.09185985676608,7.99356959011803,"arduino","-5"
2022-12-15 20:55:53,7.08873148421795,7.9954009716438,"arduino","-5"
2022-12-15 21:00:53,7.09185985676608,7.99590749479882,"arduino","-5"
2022-12-15 21:05:54,7.08873148421795,7.99648001661889,"arduino","-5"
2022-12-15 21:10:54,7.08873148421795,7.99630017578971,"arduino","-5"
2022-12-15 21:15:55,7.08560365255673,7.99615333133142,"arduino","-5"
2022-12-15 21:20:55,7.08873148421795,7.99450176749788,"arduino","-5"
2022-12-15 21:25:56,7.08247636160386,7.9940281846133,"arduino","-5"
2022-12-15 21:30:56,7.08560365255673,7.99327584594799,"arduino","-5"
2022-12-15 21:35:57,7.08247636160386,7.99330880523952,"arduino","-5"
2022-12-15 21:40:57,7.08247636160386,7.99204989133541,"arduino","-5"
2022-12-15 21:45:58,7.07622340110798,7.99103667380565,"arduino","-5"
2022-12-15 21:50:58,7.07622340110798,7.9877993943887,"arduino","-5"
2022-12-15 21:55:58,7.06997260130143,7.98624647807389,"arduino","-5"
2022-12-15 22:00:59,7.06997260130143,7.98570691946886,"arduino","-5"
2022-12-15 22:05:59,7.06060044976209,7.98634502609449,"arduino","-5"
2022-12-15 22:11:00,7.05747747804825,7.98637786555545,"arduino","-5"
2022-12-15 22:16:00,7.04811179681163,7.98683608812251,"arduino","-5"
2022-12-15 22:21:01,7.0543550454371,7.9874898774354,"arduino","-5"
2022-12-15 22:26:01,7.04811179681163,7.98845489022523,"arduino","-5"
2022-12-15 22:31:02,7.05123315175088,7.98986096270381,"arduino","-5"
2022-12-15 22:36:02,7.04811179681163,7.99169249443066,"arduino","-5"
2022-12-15 22:41:03,7.0543550454371,7.99270590132304,"arduino","-5"
2022-12-15 22:46:03,7.05123315175088,7.99435758511981,"arduino","-5"
2022-12-15 22:51:04,7.05747747804825,7.99429174464564,"arduino","-5"
2022-12-15 22:56:04,7.05123315175088,7.99507704470637,"arduino","-5"
2022-12-15 23:01:05,7.05747747804825,7.99447160553405,"arduino","-5"
2022-12-15 23:06:05,7.0543550454371,7.99486425603517,"arduino","-5"
2022-12-15 23:11:05,7.05747747804825,7.99447160553405,"arduino","-5"
2022-12-15 23:16:06,7.05123315175088,7.99471731491309,"arduino","-5"
2022-12-15 23:21:06,7.0543550454371,7.99486425603517,"arduino","-5"
2022-12-15 23:26:07,7.05123315175088,7.99453745001645,"arduino","-5"
2022-12-15 23:31:07,7.0543550454371,7.99486425603517,"arduino","-5"
2022-12-15 23:36:08,7.0543550454371,7.99486425603517,"arduino","-5"
2022-12-15 23:41:08,7.05747747804825,7.99555077086453,"arduino","-5"
2022-12-15 23:46:09,7.0543550454371,7.99594343339123,"arduino","-5"
2022-12-15 23:51:09,7.06060044976209,7.99551782917073,"arduino","-5"
2022-12-15 23:56:10,7.06060044976209,7.99605740582227,"arduino","-5"
2022-12-16 00:01:10,7.06372396075687,7.99638416691785,"arduino","-5"
2022-12-16 00:06:10,7.05747747804825,7.99680979708342,"arduino","-5"
2022-12-16 00:11:11,7.06372396075687,7.99602445315989,"arduino","-5"
2022-12-16 00:16:11,7.06060044976209,7.99587754693842,"arduino","-5"
2022-12-16 00:21:12,7.06372396075687,7.99674388067581,"arduino","-5"
2022-12-16 00:26:12,7.06372396075687,7.99638416691785,"arduino","-5"
2022-12-16 00:31:13,7.06684801121057,7.99689076991017,"arduino","-5"
2022-12-16 00:36:13,7.06372396075687,7.99674388067581,"arduino","-5"
2022-12-16 00:41:14,7.06684801121057,7.99635120528873,"arduino","-5"
2022-12-16 00:46:14,7.06372396075687,7.99710359443378,"arduino","-5"
2022-12-16 00:51:14,7.06684801121057,7.99761018940542,"arduino","-5"
2022-12-16 00:56:15,7.06372396075687,7.99764316507072,"arduino","-5"
2022-12-16 01:01:15,7.06684801121057,7.99814975402685,"arduino","-5"
2022-12-16 01:06:16,7.06684801121057,7.99868931864829,"arduino","-5"
2022-12-16 01:11:16,7.06997260130143,7.99865632598953,"arduino","-5"
2022-12-16 01:16:17,7.06684801121057,7.99850946377448,"arduino","-5"
2022-12-16 01:21:17,7.06997260130143,7.99901603172621,"arduino","-5"
2022-12-16 01:26:18,7.06684801121057,8.0001281576388,"arduino","-5"
2022-12-16 01:31:18,7.06997260130143,8.0006347075413,"arduino","-5"
2022-12-16 01:36:19,7.06684801121057,8.00084757713404,"arduino","-5"
2022-12-16 01:41:19,7.06997260130143,8.00081456040964,"arduino","-5"
2022-12-16 01:46:19,7.06684801121057,8.00210656125073,"arduino","-5"
2022-12-16 01:51:20,7.06684801121057,8.00228641612455,"arduino","-5"
2022-12-16 01:56:20,7.06372396075687,8.00267915768219,"arduino","-5"
2022-12-16 02:01:21,7.06684801121057,8.00282598074598,"arduino","-5"
2022-12-16 02:06:21,7.06372396075687,8.00267915768219,"arduino","-5"
2022-12-16 02:11:22,7.06372396075687,8.00213958704525,"arduino","-5"
2022-12-16 02:16:22,7.06372396075687,8.0016000164083,"arduino","-5"
2022-12-16 02:21:23,7.06372396075687,8.00303887144015,"arduino","-5"
2022-12-16 02:26:23,7.06372396075687,8.00231944392423,"arduino","-5"
2022-12-16 02:31:24,7.06997260130143,8.00225338335638,"arduino","-5"
2022-12-16 02:36:24,7.06372396075687,8.00285901456117,"arduino","-5"
2022-12-16 02:41:24,7.06684801121057,8.00246627099836,"arduino","-5"
2022-12-16 02:46:25,7.06060044976209,8.00163303122156,"arduino","-5"
2022-12-16 02:51:25,7.06684801121057,8.00210656125073,"arduino","-5"
2022-12-16 02:56:26,7.06060044976209,8.00019416015077,"arduino","-5"
2022-12-16 03:01:26,7.06684801121057,8.00048786738642,"arduino","-5"
2022-12-16 03:06:27,7.06060044976209,7.99929486573153,"arduino","-5"
2022-12-16 03:11:27,7.06372396075687,7.99890216322359,"arduino","-5"
2022-12-16 03:16:28,7.06060044976209,7.99839557131229,"arduino","-5"
2022-12-16 03:21:28,7.06684801121057,7.99832960890067,"arduino","-5"
2022-12-16 03:26:29,7.06060044976209,7.99821571242845,"arduino","-5"
2022-12-16 03:31:29,7.06372396075687,7.9978230219497,"arduino","-5"
2022-12-16 03:36:29,7.05747747804825,7.9978889624139,"arduino","-5"
2022-12-16 03:41:30,7.05747747804825,7.99806882330232,"arduino","-5"
2022-12-16 03:46:30,7.0543550454371,7.99792192521068,"arduino","-5"
2022-12-16 03:51:31,7.05747747804825,7.99770910152549,"arduino","-5"
2022-12-16 03:56:31,7.05123315175088,7.99723542346605,"arduino","-5"
2022-12-16 04:01:32,7.05747747804825,7.99698965797184,"arduino","-5"
2022-12-16 04:06:32,7.0543550454371,7.99702261074729,"arduino","-5"
2022-12-16 04:11:33,7.05747747804825,7.99824868419073,"arduino","-5"
2022-12-16 04:16:33,7.04499098044158,7.99694157045603,"arduino","-5"
2022-12-16 04:21:34,7.0543550454371,7.99684274785462,"arduino","-5"
2022-12-16 04:26:34,7.04811179681163,7.9965489007388,"arduino","-5"
2022-12-16 04:31:35,7.0543550454371,7.9954038447132,"arduino","-5"
2022-12-16 04:36:35,7.04811179681163,7.99510996553638,"arduino","-5"
2022-12-16 04:41:36,7.05123315175088,7.99435758511981,"arduino","-5"
2022-12-16 04:46:36,7.04187070246305,7.99409656691664,"arduino","-5"
2022-12-16 04:51:37,7.04499098044158,7.99262471676814,"arduino","-5"
2022-12-16 04:56:37,7.03563176097023,7.99236360081073,"arduino","-5"
2022-12-16 05:01:38,7.03563176097023,7.99146422625104,"arduino","-5"
2022-12-16 05:06:38,7.02627738223007,7.99102313089562,"arduino","-5"
2022-12-16 05:11:38,7.02939497091333,7.98973114028834,"arduino","-5"
2022-12-16 05:16:39,7.02627738223007,7.98994384539058,"arduino","-5"
2022-12-16 05:21:39,7.02316033087399,7.98925713497445,"arduino","-5"
2022-12-16 05:26:40,7.01692783943505,7.98824342518761,"arduino","-5"
2022-12-16 05:31:40,7.02004381666799,7.98839051870513,"arduino","-5"
2022-12-16 05:36:40,7.01381239899824,7.98809632274926,"arduino","-5"
2022-12-16 05:41:41,7.01692783943505,7.98770376442649,"arduino","-5"
2022-12-16 05:46:41,7.01069749518082,7.98704975678858,"arduino","-5"
2022-12-16 05:51:42,7.01381239899824,7.98611754462126,"arduino","-5"
2022-12-16 05:56:42,7.01069749518082,7.98633019310545,"arduino","-5"
2022-12-16 06:01:43,7.01381239899824,7.98467843325544,"arduino","-5"
2022-12-16 06:06:43,7.00758312780593,7.98474391147057,"arduino","-5"
2022-12-16 06:11:44,7.00758312780593,7.98510369731165,"arduino","-5"
2022-12-16 06:16:44,7.00135600167739,7.98462947312935,"arduino","-5"
2022-12-16 06:21:45,7.00446929669699,7.9835173787735,"arduino","-5"
2022-12-16 06:26:45,7.00135600167739,7.98319029777618,"arduino","-5"
2022-12-16 06:31:45,7.00446929669699,7.98405706353347,"arduino","-5"
2022-12-16 06:36:46,7.00135600167739,7.98337019469532,"arduino","-5"
2022-12-16 06:41:46,7.00446929669699,7.98261790417354,"arduino","-5"
2022-12-16 06:46:47,7.00758312780593,7.9824053035036,"arduino","-5"
2022-12-16 06:51:47,7.01069749518082,7.98255248376903,"arduino","-5"
2022-12-16 06:56:48,7.01069749518082,7.98237259284825,"arduino","-5"
2022-12-16 07:01:48,7.01381239899824,7.98215998836527,"arduino","-5"
2022-12-16 07:06:49,7.01069749518082,7.98039379271965,"arduino","-5"
2022-12-16 07:11:49,7.01692783943505,7.98086806145234,"arduino","-5"
2022-12-16 07:16:50,7.01381239899824,7.98180021052381,"arduino","-5"
2022-12-16 07:21:50,7.02004381666799,7.98371351079247,"arduino","-5"
2022-12-16 07:26:51,7.01692783943505,7.98536523446165,"arduino","-5"
2022-12-16 07:31:51,7.01692783943505,7.98644455598389,"arduino","-5"
2022-12-16 07:36:52,7.01692783943505,7.98788365134687,"arduino","-5"
2022-12-16 07:41:52,7.01692783943505,7.98878308594873,"arduino","-5"
2022-12-16 07:46:53,7.01381239899824,7.98863598951144,"arduino","-5"
2022-12-16 07:51:53,7.01692783943505,7.98842331210798,"arduino","-5"
2022-12-16 07:56:54,7.01381239899824,7.98917565627362,"arduino","-5"
2022-12-16 08:01:54,7.01692783943505,7.98860319902836,"arduino","-5"
2022-12-16 08:06:55,7.01692783943505,7.9889629728691,"arduino","-5"
2022-12-16 08:11:55,7.02004381666799,7.98821063378541,"arduino","-5"
